time;item;state;p0;p1;p2;p3;p4;p5;p6;p7;p8;p9;p10;p11;p12;p13;p14;p15
1777814033.5043802;muumi_cup_arabia;full;0;0;0;0;0;0;1249;1822;0;0;365;271;0;0;87;248
1777814040.541515;muumi_cup_arabia;full;0;39;238;0;89;715;451;0;2;1875;1004;0;0;26;45;0
1777814049.6148403;muumi_cup_arabia;full;0;0;107;0;0;127;1942;0;0;520;359;0;0;0;0;0
1777814066.75799;muumi_cup_arabia;full;0;13;71;3;0;202;600;128;0;965;1637;268;0;0;0;0
1777814113.122314;muumi_cup_arabia;full;26;129;17;0;199;1431;83;0;1952;381;254;0;0;0;0;0
1777814126.2501922;muumi_cup_arabia;full;0;0;3;0;87;56;91;0;532;1107;149;0;1158;1273;153;0
1777814153.4711583;muumi_cup_arabia;full;0;0;0;0;0;217;109;0;0;688;1311;0;0;869;919;0
1777814175.6389985;muumi_cup_arabia;full;0;0;0;0;0;4;37;71;0;57;656;1290;0;199;786;1129
1777814201.8404565;muumi_cup_arabia;full;0;0;99;147;0;0;747;1072;0;0;979;960;0;0;37;37
1777814221.9814038;muumi_cup_arabia;full;0;19;69;0;0;1024;717;0;0;1277;1061;0;0;104;155;0
1777814272.4071717;muumi_cup_arabia;full;64;73;0;0;701;1390;0;0;1131;1119;0;0;21;0;0;0
1777814326.841892;muumi_cup_arabia;full;0;83;1397;0;0;187;209;0;0;2143;969;0;0;0;0;0
1777814331.3493783;muumi_cup_arabia;full;0;1199;279;0;0;215;1861;0;0;1161;144;0;0;0;0;0
1777814335.9097226;muumi_cup_arabia;full;1039;1627;0;0;326;211;0;0;1248;351;0;0;0;0;0;0
1777814394.3687906;muumi_cup_arabia;full;0;0;271;81;0;0;645;235;0;0;1375;762;0;0;55;120
1777814399.4125376;muumi_cup_arabia;full;0;0;28;13;0;0;883;1263;0;0;997;717;0;0;119;13
1777814406.4433522;muumi_cup_arabia;full;0;5;59;0;0;204;725;0;0;1737;1430;0;0;73;80;0
1777814414.0240371;muumi_cup_arabia;full;0;916;135;0;0;229;2141;0;0;821;181;0;0;16;0;0
1777814460.3889794;muumi_cup_arabia;full;0;0;0;0;0;0;0;41;0;0;187;1175;0;0;1247;1333
1777814479.0471153;muumi_cup_arabia;full;0;0;0;0;0;73;1211;0;0;583;204;0;0;2023;610;0
1777814486.089407;muumi_cup_arabia;full;0;0;0;0;0;113;63;0;0;422;1427;0;0;921;725;0
1777814505.237361;muumi_cup_arabia;full;0;0;0;0;128;60;0;0;627;1582;0;0;819;1055;0;0
1777814526.4016874;muumi_cup_arabia;full;1;20;0;0;1072;811;0;0;741;1653;0;0;0;0;0;0
1777814536.976887;muumi_cup_arabia;full;4;5;0;0;164;112;0;0;2351;1207;0;0;0;0;0;0
1777814582.373279;muumi_cup_arabia;full;0;0;80;77;0;0;846;1781;0;0;457;461;0;0;69;48
1777814618.6423352;muumi_cup_arabia;full;0;29;99;0;0;175;655;0;0;1041;1365;0;0;49;22;0
1777814630.2297962;muumi_cup_arabia;full;35;40;0;0;175;212;0;0;1991;2065;0;0;0;0;0;0
1777814643.8636446;muumi_cup_arabia;full;768;2283;326;0;911;237;412;0;0;0;0;0;0;0;0;0
1777814649.9083135;muumi_cup_arabia;full;553;727;0;0;1598;1415;0;0;12;0;0;0;0;0;0;0
1777814706.8299649;muumi_cup_arabia;full;0;1517;183;0;0;136;2035;0;0;0;13;0;0;0;0;0
1777814711.3710442;muumi_cup_arabia;full;0;0;235;1469;0;0;1895;359;0;0;13;0;0;0;0;0
1777814718.9198627;muumi_cup_arabia;full;0;0;98;405;0;0;736;1851;0;0;24;57;0;0;0;0
1777814770.8566236;muumi_cup_arabia;full;0;29;164;0;0;176;1127;0;0;1935;613;0;0;0;0;0
1777814780.434159;muumi_cup_arabia;full;110;9;9;0;1494;137;108;0;100;1002;493;0;0;56;24;0
1777814789.480371;muumi_cup_arabia;full;1;45;0;0;138;968;0;0;1179;947;0;0;77;2;0;0
1777814800.0637312;muumi_cup_arabia;full;0;0;0;0;589;119;0;0;72;2071;0;0;1061;179;0;0
1777814885.2567444;muumi_cup_arabia;full;0;0;0;0;0;36;43;0;0;531;1299;0;0;855;745;0
1777814953.8188264;muumi_cup_arabia;full;0;0;0;0;0;661;151;0;0;347;1745;0;0;1477;207;0
1777814973.466532;muumi_cup_arabia;full;0;0;18;2;0;0;919;565;0;0;911;1576;0;0;52;103
1777814979.9962747;muumi_cup_arabia;full;0;35;71;0;0;1137;800;0;0;1223;855;0;0;0;13;0
1777815005.7168508;muumi_cup_arabia;full;0;3;156;0;0;98;2022;0;0;1183;197;0;0;0;0;0
1777815012.2504418;muumi_cup_arabia;full;49;599;23;0;184;254;93;0;2334;1644;279;0;0;0;0;0
1777815016.8145869;muumi_cup_arabia;full;664;80;0;0;164;1608;0;0;1580;453;0;0;1;0;0;0
1777815033.4233665;muumi_cup_arabia;full;337;1835;0;0;1759;207;0;0;0;0;0;0;0;0;0;0
1777815039.9815938;muumi_cup_arabia;full;584;86;0;0;973;1487;0;0;0;0;0;0;0;0;0;0
1777815106.0088675;muumi_cup_arabia;full;0;0;85;2209;0;0;992;219;0;0;0;0;0;0;0;0
1777815139.7620668;muumi_cup_arabia;full;0;0;0;0;147;149;0;0;725;808;0;0;1385;1005;0;0
1777815153.8985426;muumi_cup_arabia;full;923;151;0;0;205;2131;0;0;1191;105;22;0;0;0;0;0
1777815197.2161794;muumi_cup_arabia;full;0;0;287;73;0;85;135;1011;0;246;987;1137;0;62;23;17
1777815234.5115268;muumi_cup_arabia;full;0;1;0;0;983;117;0;0;105;2115;0;0;1131;175;0;0
1777815270.8246217;muumi_cup_arabia;full;0;763;889;0;0;168;199;0;0;1527;937;0;0;0;0;0
1777815276.3676;muumi_cup_arabia;full;0;0;1053;374;0;0;160;231;0;0;1375;1597;0;0;0;0
1777815282.3956585;muumi_cup_arabia;full;0;0;169;440;0;64;1792;1535;0;0;0;0;0;0;0;0
1777815299.064057;muumi_cup_arabia;full;331;2069;0;0;1763;311;0;0;0;0;0;0;0;0;0;0
1777815310.6250646;muumi_cup_arabia;full;0;431;373;0;0;170;1247;0;0;1839;184;0;0;0;0;0
1777815315.6877086;muumi_cup_arabia;full;0;984;1249;0;0;203;227;0;0;1485;863;0;0;0;0;0
1777815322.7465374;muumi_cup_arabia;full;0;24;30;0;0;1247;1066;0;0;725;635;0;0;146;77;0
1777815341.3658965;muumi_cup_arabia;full;488;140;0;0;192;983;0;0;1379;1377;0;0;2;0;0;0
1777815364.5762963;muumi_cup_arabia;full;0;840;113;0;0;252;2000;0;0;707;173;0;0;0;0;0
1777815399.3534877;muumi_cup_arabia;full;0;0;0;0;620;149;0;0;113;1727;0;0;1621;273;0;0
1777815405.3932154;muumi_cup_arabia;full;51;928;0;0;144;275;0;0;1867;1199;0;0;0;0;0;0
1777815444.7063751;muumi_cup_arabia;full;0;0;1363;83;0;0;264;485;0;0;763;1888;0;0;0;0
1777815474.9310932;muumi_cup_arabia;full;0;429;2160;0;0;1307;128;0;0;0;0;0;0;0;0;0
1777815510.2414057;muumi_cup_arabia;full;474;1777;106;0;1769;145;213;0;1;0;1;0;0;0;60;0
1777815538.4325864;muumi_cup_arabia;full;686;83;0;0;311;1745;0;0;1093;433;0;0;29;0;0;0
1777815587.3498507;muumi_cup_arabia;full;0;0;102;1050;0;0;86;279;0;0;2063;507;0;0;0;0
1777815595.9176192;muumi_cup_arabia;full;0;0;0;0;0;0;91;729;0;0;1496;179;0;0;173;1455
1777815694.1745634;muumi_cup_arabia;full;0;0;0;0;0;133;985;0;0;151;119;0;0;2173;863;0
1777815906.3781922;bowl;full;0;0;0;0;0;174;1193;105;0;2028;335;313;0;433;1107;569
1777815924.5221853;bowl;full;0;0;0;0;1336;186;0;0;309;344;0;0;969;2017;0;0
1777815963.3327858;bowl;full;460;778;176;0;377;185;1335;0;311;1408;67;0;131;0;0;0
1777815969.3742118;bowl;full;0;2147;226;587;0;231;950;969;0;0;71;33;0;0;2;0
1777816001.1329577;bowl;full;24;1280;199;0;440;171;2089;0;16;715;415;0;0;163;5;0
1777816005.651438;bowl;full;0;1291;193;0;233;176;2027;0;0;697;465;0;0;159;10;0
1777816013.6990283;bowl;full;0;0;0;0;0;203;1213;123;0;2183;339;624;0;363;1203;476
1777816017.740393;bowl;full;0;249;1056;67;0;1560;375;831;0;274;1056;728;0;0;0;0
1777816025.814573;bowl;full;229;697;146;1275;95;1131;901;454;6;185;87;256;0;0;0;0
1777816032.3651597;bowl;full;0;813;1897;35;0;343;587;160;0;1067;85;138;0;0;0;0
1777816039.4329782;bowl;full;2040;695;128;0;443;228;52;0;88;1807;116;0;0;0;0;0
1777816058.5682085;bowl;full;1783;1233;89;0;571;273;192;0;45;581;263;0;0;0;0;0
1777816080.7392855;bowl;full;0;0;0;0;1845;985;135;0;338;229;0;0;107;1320;0;0
1777816103.4209123;bowl;full;0;95;1234;8;0;888;471;200;0;1653;669;721;0;2;8;0
1777816136.6789434;bowl;full;0;27;1360;175;0;166;717;1667;0;728;377;854;0;53;39;16
1777816143.2635224;bowl;full;0;0;0;0;0;55;1193;103;0;965;144;2169;0;71;1331;303
1777816148.7795277;bowl;full;0;72;27;0;0;600;1741;0;0;167;573;0;0;1832;201;0
1777816155.3314538;bowl;full;29;9;0;0;950;1417;75;0;556;209;174;0;870;1107;395;0
1777816189.5991738;bowl;full;505;1207;0;0;296;169;0;0;1808;1267;0;0;0;3;0;0
1777816198.1691318;bowl;full;461;1093;1112;95;137;297;1523;384;3;247;87;269;0;0;0;0
1777816210.7724965;bowl;full;0;2229;123;1190;0;213;1043;441;0;4;31;0;0;0;0;0
1777816218.8340442;bowl;full;0;80;1045;369;0;674;199;481;0;51;1159;547;0;0;31;9
1777816223.8963463;bowl;full;0;0;0;0;0;53;1291;137;0;696;220;2151;0;39;1177;299
1777816227.4280896;bowl;full;0;9;0;0;0;1273;152;0;0;218;1988;0;0;947;215;0
1777816285.8711882;bowl;full;67;0;36;0;735;117;1336;0;103;361;986;0;0;1597;96;0
1777816291.4121583;bowl;full;1609;552;0;0;712;225;0;0;111;1848;0;0;0;0;0;0
1777816297.9672213;bowl;full;520;537;218;0;101;288;2031;0;24;1819;134;0;0;0;0;0
1777816333.7526803;bowl;full;0;1674;541;676;0;761;214;254;0;201;777;23;0;0;0;0
1777816339.311262;bowl;full;0;173;944;329;0;191;357;631;0;1619;1305;309;0;6;0;0
1777816342.83105;bowl;full;0;275;1111;83;0;1363;520;1418;0;481;811;419;0;4;40;0
1777816346.858496;bowl;full;0;4;16;36;0;152;371;1060;0;1478;1097;680;0;73;409;8
1777816350.4087448;bowl;full;0;3;8;0;0;199;720;503;0;2039;252;1070;0;140;1481;48
1777816376.0753329;bowl;full;0;8;17;0;0;919;1627;152;0;427;153;320;0;1433;823;63
1777816390.189469;bowl;full;75;16;0;0;164;1045;49;0;1984;291;814;0;237;1169;176;0
1777816395.227619;bowl;full;0;0;0;0;935;572;0;0;435;659;0;0;1166;1334;0;0
1777816426.493547;bowl;full;103;799;272;0;1426;192;153;0;337;1383;22;0;0;2;0;0
1777816448.161935;bowl;full;437;709;960;0;483;295;1095;0;92;1463;139;0;0;2;0;0
1777816451.6760647;bowl;full;1499;675;0;0;664;237;0;0;158;1705;0;0;0;0;0;0
1777816454.734275;bowl;full;0;1165;154;0;215;248;2343;0;0;1169;149;0;0;2;0;0
1777816459.2570481;bowl;full;219;1095;150;0;131;350;2288;0;8;585;192;0;0;43;0;0
1777816495.0225694;bowl;full;0;10;4;0;0;153;815;163;0;1107;127;494;0;609;1608;83
1777816505.129743;bowl;full;393;425;61;0;672;259;1523;0;85;933;551;0;0;467;21;0
1777816510.6807396;bowl;full;0;698;589;0;0;472;1808;0;0;1131;100;0;0;0;0;0
1777816541.9009;bowl;full;0;25;47;0;0;216;1424;135;0;1975;151;875;0;519;941;39
1777816549.969925;bowl;full;0;1393;165;0;0;309;2031;0;17;555;213;0;0;88;4;0
1777816591.8216424;bowl;full;0;765;133;0;0;291;2039;0;0;901;152;0;0;47;0;0
1777816659.3516004;bowl;full;0;6;13;0;0;187;1357;99;0;1721;155;499;0;677;1143;373
1777816665.3912702;bowl;full;0;0;41;0;0;135;1429;0;0;471;991;0;0;1397;83;0
1777816692.5994089;bowl;full;83;920;0;0;1359;279;21;0;600;1290;317;0;14;0;0;0
1777816697.1223207;bowl;full;0;669;189;0;0;224;1828;0;0;1671;281;0;0;6;3;0
1777816702.6706262;bowl;full;0;1112;97;0;101;274;800;0;336;1031;673;0;0;0;0;0
1777816730.4028094;bowl;full;0;0;0;0;0;167;860;0;0;495;1475;0;0;1429;119;0
1777816751.067401;bowl;full;0;0;9;0;0;725;1768;107;0;209;307;389;0;1444;103;336
1777816757.644855;bowl;full;0;25;0;1;0;800;0;256;0;1704;120;995;0;104;0;35
1777816760.6494892;bowl;full;0;221;1202;53;0;1202;417;773;0;1123;912;701;0;79;75;0
1777816763.6619418;bowl;full;0;411;520;171;0;1623;285;1052;0;379;1044;603;0;0;0;0
1777816772.255348;bowl;full;0;1559;88;97;0;609;797;921;0;204;203;312;0;0;0;0
1777816774.2692435;bowl;full;0;1143;1273;57;0;261;532;535;0;493;57;401;0;0;0;0
1777816777.2897224;bowl;full;0;907;853;67;0;271;1615;264;0;808;151;315;0;0;0;0
1777816779.7951653;bowl;full;549;547;465;25;713;238;825;128;55;1297;75;167;0;0;0;0
1777816782.8331096;bowl;full;1093;1097;121;101;1209;381;448;273;91;206;33;59;0;0;0;0
1777816827.6777864;bowl;full;1681;742;0;0;552;283;0;0;159;1357;0;0;0;0;0;0
1777816836.752577;bowl;full;0;1184;125;0;75;265;1395;0;349;1099;391;0;0;0;0;0
1777816840.2871954;bowl;full;0;0;0;0;0;26;153;0;0;173;1460;0;0;2412;164;0
1777816868.991005;bowl;full;0;3;281;6;0;161;985;168;0;1401;1321;379;0;6;8;16
1777816882.6350143;bowl;full;0;3;294;3;0;167;977;157;0;1427;1312;369;0;6;16;6
1777816895.1969194;bowl;full;0;73;260;8;0;1517;1208;286;0;654;411;916;0;199;97;56
1777816899.7398257;bowl;full;0;0;0;0;0;0;876;135;0;0;301;2063;0;0;1519;99
1777816920.426354;bowl;full;0;0;0;0;705;139;2;0;96;1703;56;0;1563;605;118;0
1777816924.9317935;bowl;full;0;0;0;0;1099;607;0;0;253;439;0;0;1077;1507;0;0
1777816928.4972172;bowl;full;0;0;0;0;191;1384;179;0;800;155;510;0;1039;1091;282;0
1777816932.012932;bowl;full;0;0;0;0;0;883;123;0;0;167;1915;0;0;1507;256;0
1777816935.0176206;bowl;full;0;0;0;0;0;107;1216;0;0;313;1265;0;0;2023;128;0
1777816988.4723322;bowl;full;0;1130;135;0;0;275;1624;0;0;1083;185;0;0;0;0;0
1777816993.485243;bowl;full;0;3;16;0;0;1389;1337;209;0;871;747;551;0;143;161;100
1777817005.5921614;bowl;full;1057;443;39;0;337;247;95;0;1193;1842;464;0;5;16;0;0
1777817041.3854876;bowl;full;889;1015;0;0;1440;273;0;0;245;116;0;0;0;0;0;0
1777817065.081269;bowl;full;0;1105;101;33;0;289;395;192;0;1079;1403;455;0;0;0;0
1777817070.1060138;bowl;full;0;852;90;0;0;331;1984;0;0;1209;316;0;0;0;0;0
1777817074.6445894;bowl;full;0;719;248;48;0;245;1660;263;0;1607;156;427;0;0;0;0
1777817112.4416318;bowl;full;1043;967;0;0;1291;391;0;0;301;433;0;0;0;0;0;0
1777817116.4835966;bowl;full;87;893;50;0;503;185;471;0;1283;1507;169;0;0;0;0;0
1777817150.7408848;bowl;full;0;0;60;6;0;148;736;203;0;1693;1163;551;0;145;155;64
1777817156.3108733;bowl;full;10;1056;49;0;312;275;599;0;391;875;615;0;23;57;27;0
1777817212.7552457;bowl;full;1463;1312;185;0;635;247;909;0;67;445;115;0;0;0;0;0
1777817219.793078;bowl;full;0;1056;919;24;117;235;1481;167;0;784;81;43;0;0;0;0
1777817223.8210633;bowl;full;0;1208;279;59;0;168;1553;409;0;1401;152;443;0;0;0;0
1777817229.8818233;bowl;full;26;1;60;0;45;473;1775;108;0;339;331;371;0;1547;117;371
1777817279.2614303;bowl;full;0;296;56;0;0;275;1867;111;0;355;173;231;0;1303;45;183
1777817290.8614376;bowl;full;4;0;0;0;683;92;83;0;1661;768;617;0;169;933;67;0
1777817338.7578773;bowl;full;4;1169;187;0;66;149;2027;0;259;1361;199;0;6;0;0;0
1777817343.2746062;bowl;full;0;801;1016;80;0;503;157;327;0;928;904;551;0;0;0;0
1777817346.3080664;bowl;full;0;16;0;7;0;646;116;1280;0;1984;756;707;0;91;155;9
1777817412.3344047;bowl;full;8;922;137;0;69;141;1952;0;395;1551;145;0;12;6;5;0
1777817424.4218516;bowl;full;0;0;1;0;0;46;1117;0;0;189;1331;0;0;2329;119;0
1777817429.4776824;bowl;full;0;416;1257;187;0;148;162;567;0;1267;1093;297;0;0;0;0
1777817433.4860592;bowl;full;0;1072;151;41;0;171;1746;319;0;1516;135;475;0;0;0;0
1777817487.4145398;bowl;full;1860;667;0;6;503;237;13;67;163;1519;45;51;0;16;0;0
1777817492.9500124;bowl;full;0;0;0;0;0;521;147;0;0;274;2199;0;0;1659;155;0
1777817497.010026;bowl;full;0;485;1685;98;0;224;185;753;0;1859;603;451;0;0;0;0
1777817502.031026;bowl;full;210;817;125;9;74;186;1889;175;0;25;392;496;0;0;9;8
1777818105.841381;plate;full;53;659;736;0;585;125;96;43;1584;199;145;320;157;571;1163;10
1777818112.3990395;plate;full;9;797;266;85;143;113;55;1346;957;134;137;1175;56;1254;1077;58
1777818117.9114506;plate;full;1;945;1007;96;91;192;227;1520;635;116;145;440;38;867;561;544
1777818123.4533968;plate;full;87;971;928;16;1077;192;231;565;1235;183;119;352;165;621;795;7
1777818140.1055462;plate;full;887;1227;61;0;285;167;429;0;189;111;629;0;1111;439;719;0
1777818147.1580987;plate;full;1127;45;1121;0;327;57;427;0;493;192;968;0;405;1509;105;0
1777818154.199333;plate;full;1016;0;793;0;378;18;145;0;887;139;1002;0;117;1975;181;0
1777818159.7482812;plate;full;117;495;0;53;589;180;9;971;1209;355;102;601;49;912;1013;48
1777818210.145084;plate;full;137;527;0;57;587;169;1;974;1241;337;99;604;47;968;1027;49
1777818218.2432163;plate;full;379;468;0;725;92;215;15;1426;9;521;137;540;0;637;147;45
1777818222.7511244;plate;full;0;852;0;91;0;121;0;1020;0;224;0;1213;0;1299;0;72
1777818228.3138952;plate;full;830;139;335;0;603;64;135;0;1029;200;1453;0;115;1991;204;0
1777818232.8220446;plate;full;67;940;1168;0;480;121;144;53;1073;141;169;89;145;600;1015;8
1777818237.8815212;plate;full;131;1768;295;0;244;157;68;0;320;67;93;0;1333;278;1225;0
1777818255.531389;plate;full;0;951;8;48;121;109;25;1075;1453;108;151;1083;73;827;1659;55
1777818269.1465414;plate;full;345;303;160;28;754;126;45;887;835;159;98;491;99;1249;1201;33
1777818291.820066;plate;full;37;17;678;28;723;75;85;536;1692;226;115;692;121;654;1284;41
1777818296.839819;plate;full;1317;49;46;537;358;63;169;183;874;259;1091;12;43;1587;423;0
1777818314.9969215;plate;full;4;1165;141;83;73;93;176;789;664;117;443;1525;27;797;985;116
1777818339.7028315;plate;full;1388;55;69;0;323;75;167;0;936;344;1075;0;47;1521;177;0
1777818345.7260656;plate;full;118;379;26;443;1493;344;127;1799;51;220;731;291;24;760;272;24
1777818356.3216841;plate;full;33;816;1111;8;101;163;143;209;1933;187;231;799;151;727;1209;48
1777818374.464479;plate;full;21;1653;53;0;48;217;59;0;390;123;198;0;1688;323;1781;0
1777818390.6145568;plate;full;83;865;1036;0;971;208;212;99;595;146;179;378;749;535;368;22
1777818412.7703853;plate;full;41;33;472;41;341;61;88;730;2023;211;216;662;164;1560;1672;42
1777818418.3122432;plate;full;667;9;68;0;228;49;267;0;1456;187;1440;0;149;2029;192;0
1777818425.3564358;plate;full;1675;25;24;635;697;103;99;593;69;429;1329;153;0;612;214;0
1777818430.8976893;plate;full;0;216;12;307;136;56;35;1750;0;162;112;435;0;1831;1575;57
1777818442.4912608;plate;full;793;39;43;0;424;71;105;0;1329;420;1881;0;39;448;69;0
1777818454.0878804;plate;full;33;457;379;1;294;160;57;119;1874;229;136;377;159;907;1719;76
1777818461.147712;plate;full;0;251;4;214;0;56;23;1448;0;165;103;779;0;1893;1588;95
1777818591.687781;plate;full;0;247;0;227;83;69;9;1513;544;160;83;755;41;2007;1717;80
1777818598.2601755;plate;full;1203;337;1072;0;223;95;371;0;874;147;656;0;157;1667;199;0
1777818605.8024302;plate;full;240;25;836;482;367;28;161;341;1687;155;319;11;125;785;837;0
1777818619.920624;plate;full;1561;33;17;71;481;105;90;1057;219;536;1762;295;0;79;59;5
1777818634.5412502;plate;full;360;71;35;717;72;140;89;1416;16;1457;1528;361;0;19;38;10
1777818650.653877;plate;full;41;733;679;72;675;91;79;1213;487;122;111;956;24;1243;1319;36
1777818661.2300727;plate;full;908;235;43;0;555;100;111;0;704;289;1707;0;104;1568;124;0
1777818668.8085787;plate;full;772;1047;1091;0;155;137;447;0;281;138;176;0;969;474;337;0
1777818687.968309;plate;full;0;821;0;81;0;136;0;935;0;247;0;1271;0;1319;9;100
1777818696.0223198;plate;full;31;1152;1081;45;451;203;199;172;611;253;373;1939;39;573;467;361
1777818805.8828282;plate;full;1147;0;568;0;179;9;139;0;816;105;1155;0;125;1905;169;0
1777818820.4880538;plate;full;71;708;558;95;847;155;283;1395;583;267;301;911;41;1200;1256;67
1777818825.5375614;plate;full;77;348;155;304;1067;176;187;2005;58;311;277;343;0;1233;251;49
1777818836.1488829;plate;full;1459;25;115;17;533;68;323;489;355;297;1106;151;31;1515;225;0
1777818902.6711981;plate;full;73;1273;868;0;927;160;209;0;1371;111;261;0;160;403;1077;0
1777818909.2007859;plate;full;1244;76;1485;0;475;125;215;0;601;241;694;0;99;1699;107;0
1777818941.4511518;plate;full;370;1209;525;37;352;131;113;645;380;90;164;1704;49;677;1162;91
1777818978.2469504;plate;full;1179;30;829;28;297;35;207;539;1159;173;579;0;91;1654;173;0
1777818987.829935;plate;full;81;969;779;0;731;153;137;0;1573;167;347;0;117;357;1088;0
1777819017.5742123;plate;full;674;16;217;0;675;73;155;0;1180;280;1735;0;96;1745;95;0
1777819048.8280094;plate;full;920;332;221;43;265;85;100;611;1280;189;585;585;101;1529;256;59
1777819055.3668032;plate;full;59;1283;1161;145;325;160;209;1143;1911;102;261;505;197;233;553;10
1777819075.5187173;plate;full;57;1215;1463;26;476;185;183;152;1844;159;87;905;179;557;533;572
1777819118.3845735;plate;full;220;811;1139;0;320;91;104;4;1555;108;144;133;160;567;1192;0
1777819126.4460566;plate;full;347;687;563;86;877;108;323;1236;87;135;285;1179;25;1255;1168;64
1777819130.9719732;plate;full;339;696;547;83;889;125;315;1224;88;131;283;1196;16;1232;1187;67
1777819143.554102;plate;full;985;147;1444;0;209;102;313;0;427;189;703;0;357;1559;81;0
1777819148.1279268;plate;full;409;1216;101;0;228;119;928;0;80;75;1061;0;1393;396;167;0
1777819151.6198313;plate;full;1235;928;1275;0;272;163;289;0;204;118;285;0;363;315;755;0
1777819155.6848114;plate;full;246;668;977;95;389;137;112;927;1866;192;85;28;128;1123;145;0
1777819160.2169464;plate;full;189;857;288;60;545;265;140;938;1272;256;210;123;128;352;1723;0
1777819165.7637146;plate;full;4;1448;753;22;199;165;262;563;775;91;147;1887;37;567;1044;92
1777819174.3011096;plate;full;121;1576;1115;0;368;153;163;101;519;95;91;363;1126;483;1000;31
1777819235.7871673;plate;full;10;327;779;0;106;88;100;0;1736;155;185;136;183;784;1528;0
1777819239.3488226;plate;full;26;396;19;217;601;88;59;1352;46;147;153;951;0;1235;1399;95
1777819242.352881;plate;full;1385;49;238;89;240;101;137;327;907;377;965;185;31;1449;153;9
1777819247.4186158;plate;full;745;13;854;0;287;18;253;0;829;156;1139;0;109;1845;136;0
1777819269.57896;plate;full;25;45;1091;0;299;33;116;79;1561;112;185;243;157;880;1284;10
1777819310.8918333;plate;full;58;344;22;103;888;165;53;1720;53;311;177;573;0;1028;1640;31
1777819347.6933503;plate;full;92;176;35;25;101;116;99;813;3155;399;1304;16;53;1403;131;0
1777819371.3782651;plate;full;1515;16;168;965;736;118;303;76;105;784;1811;6;0;329;36;0
1777819385.0059998;plate;full;114;139;2;1304;1905;61;51;433;317;187;499;59;22;2025;179;0
1777819398.593448;plate;full;95;169;153;176;1326;147;59;1893;502;198;96;458;79;1525;2081;24
1777819412.6995103;plate;full;1209;307;199;928;199;216;152;247;1011;461;1351;43;42;958;197;0
1777819462.5959053;plate;full;75;779;391;25;967;107;213;896;173;142;345;1183;8;1081;1369;63
1777819473.189452;plate;full;18;407;587;0;100;76;68;0;1991;123;156;0;151;986;1673;0
1777819501.9065425;plate;full;1348;16;627;0;192;55;153;0;759;152;824;0;73;1992;168;0
1777819542.2552269;plate;full;121;265;9;55;1489;120;23;1032;148;236;151;739;19;1099;1913;24
1777819556.3407006;plate;full;25;80;759;0;108;56;119;241;3201;280;253;0;71;1262;1091;0
1777819569.9420557;plate;full;21;206;1;122;615;115;40;1781;28;235;167;521;0;1989;1431;45
1777819578.0100982;plate;full;0;649;17;87;310;75;16;1168;20;108;123;1297;0;1615;1136;101
1777819599.2014523;plate;full;6;855;1109;0;84;145;129;17;931;97;111;707;160;653;1365;15
1777819622.3698025;plate;full;528;303;935;0;716;117;199;0;919;208;1057;26;173;1633;165;0
1777819637.5080929;plate;full;503;362;88;122;807;135;77;1827;73;235;227;612;0;1314;1491;39
1777819644.5523686;plate;full;185;2;97;128;462;33;225;638;1440;225;579;567;72;1675;209;53
1777819716.6354828;plate;full;0;1069;133;121;0;179;107;1765;0;128;253;620;0;1056;969;101
1777819733.7664735;plate;full;72;1301;1012;53;491;178;232;865;1536;159;133;598;169;405;773;597
1777819750.41011;plate;full;95;1147;1333;4;1193;177;202;134;1097;151;236;711;175;376;603;714
1777819810.356522;plate;full;1152;87;535;2;416;44;125;115;701;107;396;521;101;1076;1127;55
1777819860.75751;plate;full;240;857;215;31;715;121;119;877;635;145;369;1453;48;906;1373;71
1777819881.4463387;plate;full;441;59;225;650;808;61;109;304;377;167;467;541;55;1616;925;22
1777819891.0145001;plate;full;16;1171;95;98;112;184;136;1479;559;187;213;881;55;974;1107;100
1777819899.5657022;plate;full;1159;10;197;33;169;8;111;749;1091;179;1159;8;85;2115;365;0
1777819982.7518563;plate;full;393;376;291;55;787;119;95;649;1087;267;301;716;55;1057;1513;65
1777819992.3188508;plate;full;345;0;309;545;1235;6;248;1856;81;55;688;315;9;311;199;9
1777820104.2058153;plate;full;140;25;117;164;1491;53;53;342;493;175;120;853;69;1318;1880;39
1777820110.2340388;plate;full;73;1132;1315;41;295;169;159;690;1933;217;89;423;187;579;664;616
1777820114.2841368;plate;full;3;1223;839;15;66;138;285;269;839;124;242;1885;47;649;957;101
1777820117.321537;plate;full;10;599;208;119;148;116;69;1847;672;171;97;587;45;1455;1659;61
1777820120.840261;plate;full;494;217;563;45;211;103;101;773;1709;227;18;199;89;1491;0;16
